Time,Disp_X,Disp_Y,Disp_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Ang_R,Ang_P,Ang_Y,Pressure,Temp
28,1.8,-0.2,0.2,0.0,0.0,0.4,0.1,-0.6,0.6,-133.8,81.2,-145.2,1018,22.2
28,1.8,-0.2,0.3,0.0,0.0,1.5,0.0,-0.6,0.7,-134.0,78.5,-141.0,1018,22.2
28,1.8,-0.2,0.4,0.0,0.0,0.1,0.3,-0.4,0.8,-132.4,71.2,-130.1,1018,22.2
28,1.8,-0.2,0.3,0.0,0.0,-0.6,0.2,-0.4,0.9,-130.8,67.4,-124.9,1018,22.2
28,1.8,-0.2,0.3,0.0,0.0,-0.1,0.2,-0.4,0.9,-129.6,63.7,-120.7,1018,22.2
28,2.4,-0.3,0.3,5.7,-1.0,0.3,0.1,-0.4,0.9,-128.4,60.4,-117.5,1018,22.2
29,2.4,-0.3,0.4,0.0,0.0,0.4,0.0,-0.5,0.9,-127.9,57.5,-115.7,1018,22.2
29,2.4,-0.3,0.4,0.0,0.0,0.0,0.1,-0.4,0.9,-128.8,55.4,-114.7,1018,22.2
29,2.4,-0.3,0.3,0.0,0.0,-0.4,0.1,-0.3,1.0,-128.5,53.6,-115.2,1018,22.2
29,2.4,-0.3,0.4,0.0,0.0,0.4,0.1,-0.3,0.9,-127.3,52.1,-114.9,1018,22.2
29,2.4,-0.3,0.4,0.0,0.0,0.0,0.2,-0.4,0.9,-127.0,52.4,-124.9,1018,22.2
29,2.4,-0.3,0.2,0.0,0.0,-1.3,0.1,-0.5,0.9,-128.6,53.8,-130.3,1018,22.2
29,2.4,-0.3,0.1,0.0,0.0,-0.7,0.3,-0.6,0.7,-129.3,57.6,-135.6,1018,22.2
30,3.7,0.3,0.1,12.7,6.4,0.0,0.4,-0.6,0.8,-128.5,58.8,-138.9,1018,22.2
30,3.7,0.3,0.2,0.0,0.0,0.4,0.4,-0.6,0.8,-127.4,57.7,-139.9,1018,22.3
30,3.7,0.3,0.2,0.0,0.0,0.1,0.5,-0.4,0.8,-126.1,58.6,-139.3,1018,22.3
30,3.7,0.3,0.2,0.0,0.0,0.5,0.7,-0.3,0.6,-123.7,60.7,-132.8,1018,22.3
30,3.7,0.3,0.2,0.0,0.0,0.1,0.7,-0.1,0.9,-121.0,56.8,-121.2,1018,22.3
30,3.7,0.3,0.2,0.0,0.0,-0.0,0.3,0.0,1.1,-120.9,41.0,-90.7,1018,22.3
30,3.7,0.3,0.2,0.0,0.0,-0.3,0.1,0.0,1.1,-118.4,36.1,-75.8,1018,22.2
30,3.7,0.3,0.2,0.0,0.0,-0.5,-0.3,0.0,1.2,-119.1,35.8,-69.6,1018,22.2
31,4.0,0.4,0.2,2.6,1.1,0.4,-0.2,-0.1,1.0,-119.5,35.3,-70.1,1018,22.2
31,4.0,0.4,0.2,0.0,0.0,-0.2,0.1,-0.2,1.0,-119.6,36.2,-75.1,1018,22.2
31,4.0,0.4,0.2,0.0,0.0,0.1,0.2,-0.3,1.0,-120.3,37.4,-80.2,1018,22.2
31,4.0,0.4,0.2,0.0,0.0,0.3,0.3,-0.3,0.9,-121.5,39.7,-85.3,1018,22.2
31,4.0,0.4,0.2,0.0,0.0,-0.4,0.2,-0.3,0.9,-122.8,41.6,-89.7,1018,22.2
31,4.0,0.4,0.2,0.0,0.0,0.1,0.2,-0.3,0.9,-124.6,46.9,-100.3,1018,22.3
31,4.0,0.4,0.1,0.0,0.0,-1.2,0.2,-0.3,0.9,-125.5,48.6,-105.3,1018,22.2
31,4.0,0.4,0.1,0.0,0.0,0.0,0.2,-0.4,0.9,-126.6,50.9,-110.2,1018,22.3
32,3.8,-0.3,0.1,-1.7,-7.6,0.5,0.3,-0.3,0.9,-128.0,52.7,-115.5,1018,22.3
32,3.8,-0.3,0.1,0.0,0.0,-0.1,0.2,-0.3,0.9,-129.6,54.5,-121.1,1018,22.3
32,3.8,-0.3,0.1,0.0,0.0,0.1,0.2,-0.3,0.9,-131.4,57.1,-128.0,1018,22.3
32,3.8,-0.3,0.1,0.0,0.0,-0.1,0.3,-0.3,0.9,-133.1,58.4,-134.6,1018,22.3
32,3.8,-0.3,0.1,0.0,0.0,-0.4,0.3,-0.4,0.9,-134.4,61.2,-142.1,1018,22.3
32,3.8,-0.3,0.1,0.0,0.0,-0.0,0.4,-0.4,0.8,-140.7,66.0,-158.2,1018,22.4
32,3.8,-0.3,-0.1,0.0,0.0,-1.2,0.4,-0.4,0.8,-142.7,69.2,-164.0,1018,22.3
32,3.2,-1.7,-0.1,-6.1,-13.1,0.0,0.4,-0.4,0.9,-144.3,70.8,-168.9,1018,22.3
33,3.2,-1.7,-0.0,0.0,0.0,0.2,0.5,-0.6,0.9,-145.8,72.6,-170.9,1018,22.4
33,3.2,-1.7,0.0,0.0,0.0,0.5,0.5,-0.6,0.7,-147.1,72.1,-172.6,1018,22.4
33,3.2,-1.7,0.0,0.0,0.0,0.0,0.5,-0.6,0.7,-146.1,71.6,-170.2,1018,22.4
33,3.2,-1.7,0.1,0.0,0.0,0.5,0.5,-0.5,0.8,-145.2,70.6,-165.2,1018,22.4
33,3.2,-1.7,0.1,0.0,0.0,0.0,0.5,-0.4,0.8,-143.3,67.1,-158.3,1018,22.4
33,3.2,-1.7,0.1,0.0,0.0,0.3,0.4,-0.3,0.9,-138.8,57.7,-139.5,1018,22.4
33,3.2,-1.7,0.1,0.0,0.0,-0.5,0.5,-0.3,0.9,-136.5,52.6,-131.2,1018,22.4
33,3.1,-2.0,0.1,-0.8,-3.0,0.5,0.5,-0.2,1.0,-133.4,48.3,-122.3,1018,22.3
34,3.1,-2.0,0.2,0.0,0.0,0.8,0.4,-0.2,1.0,-131.1,44.9,-113.5,1018,22.3
34,3.1,-2.0,0.2,0.0,0.0,0.2,0.3,-0.2,0.9,-129.1,41.2,-105.0,1018,22.3
34,3.1,-2.0,0.3,0.0,0.0,0.7,0.3,-0.3,0.9,-126.5,37.9,-97.5,1018,22.3
34,3.1,-2.0,0.3,0.0,0.0,-0.1,0.2,-0.3,0.9,-124.8,35.4,-90.6,1018,22.3
34,3.1,-2.0,0.3,0.0,0.0,-0.1,0.2,-0.3,0.9,-123.0,31.9,-84.0,1018,22.3
34,3.1,-2.0,0.3,0.0,0.0,0.1,0.2,-0.4,0.9,-118.9,26.4,-69.2,1018,22.3
34,3.1,-2.0,0.2,0.0,0.0,-0.7,0.3,-0.3,0.9,-116.9,23.6,-61.5,1018,22.3
34,2.3,-1.7,0.2,-6.9,2.9,0.2,0.2,-0.3,0.8,-114.9,20.4,-52.5,1018,22.2
35,2.3,-1.7,0.2,0.0,0.0,0.0,0.3,-0.3,0.9,-112.4,16.3,-44.4,1018,22.2
35,2.3,-1.7,0.3,0.0,0.0,0.2,0.3,-0.3,0.9,-111.2,10.2,-33.5,1018,22.2
35,2.3,-1.7,0.3,0.0,0.0,0.4,0.4,-0.2,1.0,-108.9,5.8,-23.6,1018,22.2
35,2.3,-1.7,0.3,0.0,0.0,0.3,0.4,-0.2,0.9,-106.0,2.1,-13.7,1018,22.2
35,2.3,-1.7,0.4,0.0,0.0,0.2,0.4,-0.2,1.0,-103.7,-2.8,-5.4,1018,22.2
35,2.3,-1.7,0.3,0.0,0.0,-0.3,0.3,-0.3,0.9,-100.7,-9.6,12.4,1018,22.2
35,2.3,-1.7,0.2,0.0,0.0,-1.1,0.3,-0.3,0.9,-99.1,-12.6,20.6,1018,22.2
35,0.9,-1.3,0.2,-13.9,3.2,-0.1,0.3,-0.3,0.8,-97.7,-16.9,27.0,1018,22.2
36,0.9,-1.3,0.1,0.0,0.0,-0.2,0.2,-0.2,0.9,-94.9,-20.7,33.5,1018,22.2
36,0.9,-1.3,0.2,0.0,0.0,0.3,0.2,-0.3,1.0,-92.0,-23.4,39.7,1018,22.2
36,0.9,-1.3,0.2,0.0,0.0,0.1,0.2,-0.3,0.9,-89.5,-26.0,47.1,1018,22.2
36,0.9,-1.3,0.2,0.0,0.0,0.1,0.2,-0.3,0.9,-87.3,-28.2,53.8,1018,22.2
36,0.9,-1.3,0.2,0.0,0.0,0.0,0.2,-0.3,0.9,-86.4,-31.3,59.8,1018,22.2
36,0.9,-1.3,0.2,0.0,0.0,-0.1,0.1,-0.3,1.0,-85.2,-38.5,67.7,1018,22.2
36,0.9,-1.3,0.0,0.0,0.0,-1.4,0.2,-0.3,1.1,-84.7,-40.4,68.6,1018,22.2
36,1.0,-2.1,0.0,0.8,-6.9,-0.1,0.3,-0.2,1.3,-85.7,-40.2,68.2,1018,22.2
37,1.0,-2.1,0.1,0.0,0.0,1.0,0.5,-0.5,1.4,-92.0,-35.6,70.1,1018,22.2
37,1.0,-2.1,0.2,0.0,0.0,0.6,0.1,-0.5,0.8,-97.0,-26.8,73.9,1018,22.3
37,1.0,-2.1,0.2,0.0,0.0,0.1,0.0,-0.6,0.8,-99.6,-19.2,72.9,1018,22.3
37,1.0,-2.1,0.3,0.0,0.0,0.9,0.0,-0.5,0.4,-98.6,-10.2,72.1,1018,22.3
37,1.0,-2.1,0.3,0.0,0.0,-0.1,-0.1,-0.3,0.5,-97.0,-6.8,68.0,1018,22.3
37,1.0,-2.1,0.3,0.0,0.0,0.3,0.1,-0.3,0.6,-88.3,-19.6,48.3,1018,22.3
37,1.0,-2.1,0.2,0.0,0.0,-1.2,0.1,-0.4,1.0,-82.8,-23.8,38.4,1018,22.2
37,0.7,-1.9,0.1,-2.5,2.0,-1.1,0.2,-0.2,1.3,-76.0,-26.0,26.2,1018,22.2
38,0.7,-1.9,0.1,0.0,0.0,0.1,0.3,-0.2,1.3,-76.7,-29.9,12.8,1018,22.3
38,0.7,-1.9,0.0,0.0,0.0,-0.8,0.5,-0.1,1.2,-78.1,-29.7,-1.7,1018,22.3
38,0.7,-1.9,-0.0,0.0,0.0,-0.7,0.5,-0.1,1.2,-82.2,-27.7,-13.7,1018,22.3
38,0.7,-1.9,-0.0,0.0,0.0,0.4,0.8,-0.2,1.1,-89.1,-22.7,-21.9,1018,22.3
38,0.7,-1.9,-0.0,0.0,0.0,-0.4,0.6,-0.4,1.0,-96.3,-17.3,-23.3,1018,22.3
38,0.7,-1.9,0.0,0.0,0.0,0.3,0.3,-0.3,0.5,-107.8,-11.7,-13.1,1018,22.3
38,0.7,-1.9,0.0,0.0,0.0,0.3,0.1,-0.3,0.5,-109.0,-12.8,-7.8,1018,22.3
38,-0.2,-1.9,0.2,-8.7,0.0,1.5,0.1,-0.3,0.5,-105.7,-17.7,-5.3,1018,22.3
39,-0.2,-1.9,0.3,0.0,0.0,0.5,-0.0,-0.3,0.9,-100.3,-25.0,-2.0,1018,22.3
39,-0.2,-1.9,0.3,0.0,0.0,0.1,0.1,-0.3,0.9,-91.9,-31.9,1.4,1018,22.3
39,-0.2,-1.9,0.3,0.0,0.0,0.1,0.3,-0.1,1.0,-84.2,-36.4,6.2,1018,22.3
39,-0.2,-1.9,0.2,0.0,0.0,-0.5,0.2,-0.1,1.2,-79.5,-40.5,12.7,1018,22.3
39,-0.2,-1.9,0.1,0.0,0.0,-0.8,0.3,-0.1,1.4,-80.0,-44.7,18.7,1018,22.3
39,-0.2,-1.9,0.1,0.0,0.0,-0.2,0.3,0.1,0.8,-92.3,-40.7,13.6,1018,22.3
39,-0.2,-1.9,0.0,0.0,0.0,-0.6,0.2,-0.0,0.7,-95.5,-39.0,6.1,1018,22.2
40,-1.2,-2.2,0.0,-8.2,-2.8,-0.2,0.4,-0.1,0.9,-97.3,-36.3,-7.5,1018,22.2
40,-1.2,-2.2,-0.0,0.0,0.0,-0.4,0.5,-0.1,1.0,-99.3,-31.4,-21.5,1018,22.3
40,-1.2,-2.2,-0.0,0.0,0.0,0.3,0.6,-0.2,1.1,-102.0,-25.0,-35.6,1018,22.3
40,-1.2,-2.2,0.0,0.0,0.0,0.2,0.6,-0.2,1.2,-106.6,-19.3,-48.1,1018,22.3
40,-1.2,-2.2,0.0,0.0,0.0,0.3,0.7,-0.4,1.0,-113.8,-14.2,-55.6,1018,22.3
40,-1.2,-2.2,0.0,0.0,0.0,-0.3,0.4,-0.4,0.7,-118.8,-9.4,-54.2,1018,22.3
40,-1.2,-2.2,0.0,0.0,0.0,0.1,0.1,-0.5,0.6,-122.1,-10.2,-45.0,1018,22.3
40,-1.2,-2.2,0.1,0.0,0.0,0.3,0.1,-0.4,0.6,-121.4,-12.6,-40.4,1018,22.3
41,-1.2,-2.2,0.2,-0.9,0.0,0.9,-0.1,-0.3,0.7,-119.4,-15.2,-35.8,1018,22.3
41,-1.2,-2.2,0.2,0.0,0.0,0.5,-0.2,-0.2,0.8,-115.9,-19.5,-33.1,1018,22.3
41,-1.2,-2.2,0.3,0.0,0.0,0.5,-0.2,-0.1,0.9,-112.7,-25.4,-34.9,1018,22.3
41,-1.2,-2.2,0.2,0.0,0.0,-0.4,0.1,-0.0,1.0,-111.5,-30.6,-38.7,1018,22.3
41,-1.2,-2.2,0.2,0.0,0.0,-0.1,0.3,0.1,1.2,-108.8,-31.8,-45.6,1018,22.4
41,-1.2,-2.2,0.1,0.0,0.0,-1.2,0.7,0.1,1.0,-108.2,-32.7,-53.3,1018,22.4
41,-1.2,-2.2,0.0,0.0,0.0,-0.2,0.7,0.1,1.1,-107.2,-33.5,-72.2,1018,22.4
41,-1.2,-2.2,-0.1,0.0,0.0,-1.4,0.7,-0.0,1.3,-107.8,-32.8,-75.8,1018,22.3
42,-0.2,-1.8,-0.2,9.5,3.9,-0.4,0.5,-0.1,1.1,-110.6,-30.1,-75.6,1018,22.4
42,-0.2,-1.8,-0.2,0.0,0.0,-0.6,0.6,-0.2,1.1,-112.6,-27.8,-73.8,1018,22.4
42,-0.2,-1.8,-0.2,0.0,0.0,0.2,0.5,-0.2,1.1,-119.2,-22.7,-69.6,1018,22.4
42,-0.2,-1.8,-0.1,0.0,0.0,0.6,0.5,-0.3,1.1,-128.8,-19.1,-60.4,1018,22.4
42,-0.2,-1.8,0.0,0.0,0.0,1.2,0.3,-0.3,0.8,-135.7,-13.5,-54.0,1018,22.4
42,-0.2,-1.8,0.0,0.0,0.0,0.5,0.1,-0.5,0.6,-138.7,-8.4,-50.4,1018,22.4
42,-0.2,-1.8,0.1,0.0,0.0,0.2,-0.1,-0.7,0.5,-151.7,-5.6,-41.7,1018,22.3
42,-0.2,-1.8,0.2,0.0,0.0,1.2,-0.2,-0.4,0.3,-152.5,-5.9,-38.4,1018,22.3
43,0.2,-1.3,0.4,3.2,3.9,1.2,-0.4,-0.4,0.5,-148.7,-8.5,-34.5,1018,22.2
43,0.2,-1.3,0.4,0.0,0.0,0.4,-0.5,-0.4,0.7,-145.1,-11.9,-33.6,1018,22.2
43,0.2,-1.3,0.5,0.0,0.0,0.4,-0.3,-0.5,0.7,-143.7,-15.8,-33.2,1018,22.3
43,0.2,-1.3,0.4,0.0,0.0,-0.6,-0.2,-0.5,0.7,-142.5,-20.0,-34.3,1018,22.3
43,0.2,-1.3,0.3,0.0,0.0,-0.3,-0.2,-0.5,0.8,-141.9,-23.5,-35.1,1018,22.3
43,0.2,-1.3,0.3,0.0,0.0,-0.7,-0.0,-0.6,0.7,-140.8,-27.8,-38.6,1018,22.3
43,0.2,-1.3,0.2,0.0,0.0,-0.3,0.4,-0.3,0.7,-129.6,-40.3,-48.2,1018,22.3
43,-1.2,-1.4,0.1,-12.7,-1.0,-1.2,0.4,-0.4,1.0,-117.6,-45.4,-49.4,1018,22.3
44,-1.2,-1.4,-0.0,0.0,0.0,-1.0,0.7,-0.1,1.0,-108.4,-49.6,-47.6,1018,22.4
44,-1.2,-1.4,-0.1,0.0,0.0,-0.3,0.9,-0.3,1.2,-100.1,-54.5,-39.9,1018,22.4
44,-1.2,-1.4,-0.1,0.0,0.0,-0.4,0.8,-0.1,1.3,-94.2,-58.9,-27.2,1018,22.4
44,-1.2,-1.4,-0.2,0.0,0.0,-0.5,0.7,-0.1,0.9,-89.0,-61.1,-17.9,1018,22.4
44,-1.2,-1.4,-0.2,0.0,0.0,-0.6,0.8,-0.0,0.8,-77.6,-59.3,-13.0,1018,22.4
44,-1.2,-1.4,-0.3,0.0,0.0,-0.3,0.8,-0.1,1.1,-74.1,-58.3,-0.1,1018,22.4
44,-1.2,-1.4,-0.2,0.0,0.0,0.2,0.3,-0.1,0.9,-96.6,-48.6,8.0,1018,22.4
44,-2.3,-1.7,-0.1,-9.4,-2.0,0.7,0.3,-0.1,0.6,-102.1,-38.7,6.4,1018,22.4
45,-2.3,-1.7,-0.1,0.0,0.0,0.5,0.4,-0.1,0.6,-104.5,-32.8,-2.0,1018,22.4
45,-2.3,-1.7,-0.1,0.0,0.0,0.1,0.4,-0.3,0.6,-104.6,-28.1,-14.0,1018,22.4
45,-2.3,-1.7,-0.1,0.0,0.0,-0.4,0.5,-0.4,0.7,-101.6,-22.5,-26.7,1018,22.4
45,-2.3,-1.7,-0.2,0.0,0.0,-0.5,0.7,-0.6,1.2,-101.1,-26.6,-39.2,1018,22.4
45,-2.3,-1.7,-0.2,0.0,0.0,-0.4,1.0,-0.7,1.2,-104.3,-21.2,-45.5,1018,22.4
45,-2.3,-1.7,-0.2,0.0,0.0,0.1,0.8,-0.6,1.0,-110.2,-13.1,-43.8,1018,22.4
45,-2.3,-1.7,-0.2,0.0,0.0,0.1,0.3,-0.8,0.4,-121.8,-1.5,-28.3,1018,22.4
45,-2.4,-1.4,0.0,-0.8,1.9,1.6,0.4,-0.5,0.7,-128.4,3.3,-21.2,1018,22.4
46,-2.4,-1.4,0.1,0.0,0.0,1.2,0.3,-0.4,0.4,-133.0,4.5,-13.3,1018,22.4
46,-2.4,-1.4,0.3,0.0,0.0,1.6,-0.0,-0.4,0.4,-134.9,0.9,-3.6,1018,22.4
46,-2.4,-1.4,0.5,0.0,0.0,1.5,-0.0,-0.4,0.5,-134.1,-5.7,2.3,1018,22.4
46,-2.4,-1.4,0.6,0.0,0.0,0.7,-0.2,-0.5,0.8,-130.9,-12.9,5.7,1018,22.4
46,-2.4,-1.4,0.6,0.0,0.0,0.0,-0.1,-0.8,1.1,-129.7,-20.2,8.6,1018,22.4
46,-2.4,-1.4,0.4,0.0,0.0,-1.0,0.1,-0.7,1.0,-129.2,-21.8,9.0,1018,22.4
46,-2.4,-1.4,0.3,0.0,0.0,-0.4,-0.2,-0.5,0.8,-124.4,-27.9,15.0,1018,22.4
46,-3.1,-1.7,0.3,-6.2,-1.9,-0.8,-0.0,-0.6,0.9,-122.2,-32.8,20.0,1018,22.4
47,-3.1,-1.7,0.2,0.0,0.0,-0.4,-0.0,-0.6,0.8,-121.6,-36.8,25.8,1018,22.4
47,-3.1,-1.7,0.2,0.0,0.0,-0.5,0.1,-0.6,0.8,-118.6,-41.0,32.6,1018,22.4
47,-3.1,-1.7,0.1,0.0,0.0,-0.4,0.1,-0.5,0.9,-116.5,-46.7,40.7,1018,22.5
47,-3.1,-1.7,0.1,0.0,0.0,0.3,0.2,-0.3,0.8,-113.1,-52.9,46.5,1018,22.5
47,-3.1,-1.7,0.2,0.0,0.0,0.3,0.3,-0.2,1.0,-107.3,-58.0,51.0,1018,22.5
47,-3.1,-1.7,0.1,0.0,0.0,-0.3,0.3,-0.3,1.0,-102.5,-62.9,54.7,1018,22.5
47,-3.1,-1.7,0.1,0.0,0.0,-0.2,0.5,-0.3,1.0,-95.4,-69.7,61.2,1018,22.5
47,-4.0,-2.1,-0.0,-7.1,-3.6,-0.8,0.5,-0.3,0.9,-89.6,-72.6,68.2,1018,22.5
48,-4.0,-2.1,-0.0,0.0,0.0,-0.4,0.5,-0.2,1.2,-91.5,-74.6,74.3,1018,22.5
48,-4.0,-2.1,-0.1,0.0,0.0,-0.3,0.5,-0.2,0.8,-91.2,-74.6,81.3,1018,22.5
48,-4.0,-2.1,-0.1,0.0,0.0,0.2,0.6,-0.2,0.5,-89.9,-76.8,89.0,1018,22.5
48,-4.0,-2.1,0.0,0.0,0.0,0.5,0.3,-0.1,0.9,-84.6,-80.1,100.4,1018,22.5
48,-4.0,-2.1,0.0,0.0,0.0,0.0,0.2,-0.2,1.4,-85.8,-82.5,107.0,1018,22.5
48,-4.0,-2.1,0.0,0.0,0.0,0.4,0.0,-0.1,1.3,-90.2,-80.0,110.4,1018,22.5
48,-4.0,-2.1,0.1,0.0,0.0,0.2,0.2,-0.3,0.9,-96.3,-71.4,107.6,1018,22.5
48,-4.2,-3.0,0.1,-1.4,-7.1,0.0,0.1,-0.3,0.7,-97.4,-65.2,104.9,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,0.4,0.1,-0.3,0.7,-97.0,-62.1,98.3,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,0.1,0.2,-0.3,0.8,-98.3,-61.3,89.6,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,-0.1,0.3,-0.3,0.9,-100.0,-59.5,81.3,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,-0.4,0.4,-0.3,1.0,-101.4,-56.7,70.7,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,0.1,0.5,-0.3,1.1,-103.5,-53.4,59.9,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,0.3,0.6,-0.3,1.0,-105.5,-47.7,49.0,1018,22.5
49,-4.2,-3.0,0.1,0.0,0.0,-0.1,0.5,-0.3,0.9,-109.8,-38.6,30.2,1018,22.5
49,-4.4,-1.8,-0.1,-1.7,11.4,-1.8,0.6,-0.3,0.8,-111.8,-35.0,21.7,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,-0.1,0.5,-0.3,0.8,-113.4,-31.6,14.7,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,0.2,0.5,-0.3,0.9,-114.8,-28.2,6.9,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,-0.5,0.5,-0.3,0.8,-116.9,-26.5,-1.2,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,0.1,0.4,-0.3,0.9,-117.8,-24.0,-9.3,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,0.2,0.5,-0.3,1.0,-119.0,-21.2,-17.8,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,0.0,0.5,-0.5,1.0,-121.7,-18.1,-25.5,1018,22.5
50,-4.4,-1.8,-0.1,0.0,0.0,0.2,0.5,-0.5,1.0,-132.5,-18.1,-19.2,1018,22.5
50,-4.0,-1.7,-0.1,3.5,1.1,-0.6,0.5,-0.5,0.8,-138.0,-18.2,-13.2,1018,22.5
51,-4.0,-1.7,-0.0,0.0,0.0,0.9,0.3,-0.5,0.7,-143.4,-19.6,-3.9,1018,22.5
51,-4.0,-1.7,0.1,0.0,0.0,1.0,0.2,-0.5,0.6,-146.4,-22.4,6.0,1018,22.5
51,-4.0,-1.7,0.2,0.0,0.0,1.0,0.2,-0.4,0.6,-147.7,-27.3,13.5,1018,22.5
51,-4.0,-1.7,0.3,0.0,0.0,0.7,0.2,-0.5,0.7,-146.6,-32.6,19.6,1018,22.5
51,-4.0,-1.7,0.4,0.0,0.0,0.7,0.2,-0.5,0.8,-144.7,-38.3,24.2,1018,22.5
51,-4.0,-1.7,0.4,0.0,0.0,0.4,0.3,-0.5,0.9,-142.4,-43.4,29.4,1018,22.5
51,-4.0,-1.7,0.4,0.0,0.0,-0.0,0.1,-0.4,0.8,-137.0,-51.0,37.1,1018,22.5
52,-4.3,-2.8,0.2,-2.2,-9.4,-1.5,0.1,-0.4,0.8,-133.0,-54.4,40.8,1018,22.4
52,-4.3,-2.8,0.2,0.0,0.0,-0.3,0.1,-0.4,0.9,-130.0,-57.3,44.1,1018,22.5
52,-4.3,-2.8,0.2,0.0,0.0,0.2,0.2,-0.4,0.9,-128.2,-61.1,48.0,1018,22.5
52,-4.3,-2.8,0.2,0.0,0.0,-0.2,0.2,-0.4,0.9,-125.8,-65.0,52.7,1018,22.5
52,-4.3,-2.8,0.2,0.0,0.0,-0.3,0.2,-0.3,0.8,-123.4,-70.4,57.0,1018,22.5
52,-4.3,-2.8,0.2,0.0,0.0,0.0,0.3,-0.4,0.9,-119.9,-76.2,61.3,1018,22.5
52,-4.3,-2.8,0.1,0.0,0.0,-0.5,0.4,-0.3,1.0,-115.6,-79.3,67.9,1018,22.5
52,-4.3,-2.8,0.1,0.0,0.0,-0.2,0.4,-0.2,0.9,-108.6,-89.2,83.8,1018,22.5
53,-3.7,-4.5,-0.1,4.7,-14.8,-1.2,0.4,-0.3,1.0,-105.1,-93.1,90.4,1018,22.5
53,-3.7,-4.5,-0.1,0.0,0.0,-0.3,0.5,-0.3,1.2,-103.4,-95.4,96.3,1018,22.5
53,-3.7,-4.5,-0.1,0.0,0.0,0.0,0.6,-0.3,1.0,-103.0,-96.1,104.4,1018,22.5
53,-3.7,-4.5,-0.1,0.0,0.0,0.3,0.6,-0.3,0.9,-105.0,-96.3,115.5,1018,22.6
53,-3.7,-4.5,-0.0,0.0,0.0,0.3,0.4,-0.4,0.9,-107.2,-96.9,126.2,1018,22.6
53,-3.7,-4.5,0.1,0.0,0.0,1.3,0.3,-0.5,0.8,-110.8,-98.8,135.4,1018,22.6
53,-3.7,-4.5,0.2,0.0,0.0,0.6,0.2,-0.5,0.8,-112.8,-99.9,143.5,1018,22.6
53,-3.5,-5.3,0.2,1.1,-3.6,0.1,0.1,-0.6,0.7,-119.6,-103.5,155.3,1018,22.6
54,-3.5,-5.3,0.2,0.0,0.0,0.3,0.0,-0.8,0.7,-121.4,-106.7,160.9,1018,22.5
54,-3.5,-5.3,0.2,0.0,0.0,0.1,0.0,-0.7,0.6,-123.3,-109.8,165.9,1018,22.5
54,-3.5,-5.3,0.3,0.0,0.0,1.0,-0.1,-0.7,0.6,-125.2,-114.5,171.2,1018,22.5
54,-3.5,-5.3,0.3,0.0,0.0,-0.1,-0.1,-0.7,0.5,-125.1,-118.9,175.8,1018,22.4
54,-3.5,-5.3,0.4,0.0,0.0,0.4,-0.1,-0.8,0.6,-126.5,-125.7,180.4,1018,22.4
54,-3.5,-5.3,0.4,0.0,0.0,0.1,-0.0,-0.7,0.7,-126.1,-132.5,186.7,1018,22.4
54,-3.5,-5.3,0.4,0.0,0.0,0.3,-0.1,-0.7,0.7,-124.3,-138.9,193.1,1018,22.4
54,-3.4,-5.5,0.4,0.4,-0.5,0.1,-0.1,-0.6,0.7,-121.4,-153.1,204.9,1018,22.4
55,-3.4,-5.5,0.3,0.0,0.0,-0.9,-0.1,-0.6,0.8,-119.9,-159.2,209.6,1018,22.4
55,-3.4,-5.5,0.3,0.0,0.0,-0.2,-0.1,-0.6,0.8,-119.0,-165.2,213.3,1018,22.4
55,-3.4,-5.5,0.3,0.0,0.0,-0.4,-0.0,-0.6,0.8,-118.0,-171.1,216.5,1018,22.4
55,-3.4,-5.5,0.2,0.0,0.0,-0.5,0.1,-0.5,0.9,-116.8,-177.1,218.5,1018,22.4
55,-3.4,-5.5,0.2,0.0,0.0,0.0,0.2,-0.5,0.8,-113.0,-180.6,221.1,1018,22.4
55,-3.4,-5.5,0.2,0.0,0.0,0.2,0.3,-0.5,0.9,-109.4,-184.6,223.5,1018,22.5
55,-3.4,-5.5,0.2,0.0,0.0,-0.5,0.3,-0.4,0.9,-108.3,-191.3,226.4,1018,22.5
55,-3.9,-4.9,0.1,-2.0,2.1,-0.1,0.4,-0.5,0.7,-92.3,-202.8,236.0,1018,22.5
56,-3.9,-4.9,0.1,0.0,0.0,-0.3,0.6,-0.4,0.9,-86.8,-207.5,238.6,1018,22.4
56,-3.9,-4.9,0.0,0.0,0.0,-0.6,0.4,-0.3,1.0,-83.2,-212.4,243.3,1018,22.4
