Time_ms,Latitude,Longitude,Altitude_m,Temp_C,Pressure_Pa,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
41775,0.000000,0.000000,-0.02,23.46,1018.45,0.05,-0.16,0.99,0.01,-0.08,0.11
41880,0.000000,0.000000,-0.07,23.45,1018.46,0.05,-0.16,0.99,-0.05,-0.02,0.05
41991,0.000000,0.000000,-0.07,23.44,1018.46,0.05,-0.16,0.99,0.01,-0.02,0.05
42214,0.000000,0.000000,-0.07,23.44,1018.46,0.05,-0.16,0.99,0.01,0.04,-0.01
42335,0.000000,0.000000,-0.16,23.38,1018.47,0.05,-0.16,0.99,-0.11,0.04,-0.13
42451,0.000000,0.000000,-0.20,23.37,1018.47,0.05,-0.16,0.99,0.07,-0.02,0.05
42558,0.000000,0.000000,-0.20,23.36,1018.47,0.05,-0.16,0.99,0.07,0.04,0.05
42663,0.000000,0.000000,-0.19,23.36,1018.47,0.05,-0.16,0.99,0.01,-0.08,0.11
42779,0.000000,0.000000,-0.20,23.35,1018.47,0.05,-0.16,0.99,0.13,-0.02,-0.07
42888,0.000000,0.000000,-0.16,23.35,1018.47,0.05,-0.16,0.99,0.01,0.04,0.11
42999,0.000000,0.000000,-0.16,23.35,1018.47,0.05,-0.16,0.99,0.01,0.04,0.05
43221,0.000000,0.000000,-0.18,23.34,1018.47,0.05,-0.16,0.99,0.07,-0.02,0.23
43343,0.000000,0.000000,-0.25,23.30,1018.48,0.05,-0.16,0.99,0.01,-0.02,-0.01
43452,0.000000,0.000000,-0.21,23.29,1018.47,0.05,-0.16,0.99,0.01,-0.02,0.17
43559,0.000000,0.000000,-0.19,23.29,1018.47,0.05,-0.16,0.99,0.07,-0.02,-0.07
43675,0.000000,0.000000,-0.13,23.30,1018.46,0.05,-0.16,1.00,0.01,-0.02,0.11
43780,0.000000,0.000000,-0.08,23.30,1018.46,0.05,-0.16,0.99,-0.05,0.04,-0.07
43895,0.000000,0.000000,-0.13,23.30,1018.46,0.05,-0.16,0.99,0.07,-0.08,-0.07
44006,0.000000,0.000000,-0.17,23.30,1018.47,0.05,-0.16,0.99,-0.05,0.10,-0.07
44229,0.000000,0.000000,-0.16,23.30,1018.47,0.05,-0.16,0.99,0.01,-0.02,0.11
44330,0.000000,0.000000,-0.29,23.26,1018.48,0.05,-0.16,0.99,0.07,0.04,0.17
44435,0.000000,0.000000,-0.24,23.25,1018.48,0.05,-0.16,0.99,0.01,-0.08,-0.01
44551,0.000000,0.000000,-0.21,23.26,1018.48,0.05,-0.16,0.99,0.07,-0.02,0.05
44656,0.000000,0.000000,-0.24,23.26,1018.47,0.05,-0.16,0.99,0.07,-0.02,0.11
44771,0.000000,0.000000,-0.17,23.27,1018.47,0.05,-0.16,0.99,-0.05,-0.08,0.05
44880,0.000000,0.000000,-0.15,23.27,1018.47,0.05,-0.16,0.99,-0.05,-0.02,0.05
44991,0.000000,0.000000,-0.14,23.28,1018.47,0.05,-0.16,1.00,0.07,0.04,0.05
45239,0.000000,0.000000,-0.15,23.28,1018.47,0.05,-0.16,0.99,0.01,-0.08,-0.07
45360,0.000000,0.000000,-0.22,23.23,1018.47,0.05,-0.16,0.99,0.13,0.04,-0.01
45476,0.000000,0.000000,-0.23,23.23,1018.48,0.05,-0.16,0.99,-0.05,0.04,0.05
45581,0.000000,0.000000,-0.26,23.24,1018.48,0.05,-0.16,0.99,0.01,0.04,-0.13
45696,0.000000,0.000000,-0.23,23.24,1018.47,0.05,-0.16,0.99,0.13,-0.08,-0.13
45801,0.000000,0.000000,-0.22,23.25,1018.48,0.05,-0.16,0.99,0.01,-0.08,-0.01
45909,0.000000,0.000000,-0.21,23.25,1018.47,0.05,-0.16,0.99,0.07,0.04,0.11
46014,0.000000,0.000000,-0.22,23.25,1018.47,0.05,-0.16,0.99,0.01,-0.02,0.11
46253,0.000000,0.000000,-0.22,23.25,1018.47,0.05,-0.16,0.99,0.07,-0.02,0.05
46375,0.000000,0.000000,-0.30,23.20,1018.48,0.05,-0.16,0.99,0.07,-0.02,-0.07
46490,0.000000,0.000000,-0.25,23.20,1018.48,0.05,-0.16,0.99,-0.05,-0.02,-0.01
46603,0.000000,0.000000,-0.24,23.20,1018.47,0.05,-0.16,0.99,0.07,0.04,-0.07
46710,0.000000,0.000000,-0.19,23.20,1018.47,0.05,-0.16,0.99,-0.05,-0.08,0.11
46817,0.000000,0.000000,-0.19,23.21,1018.47,0.05,-0.16,0.99,-0.05,0.04,-0.07
46927,0.000000,0.000000,-0.19,23.21,1018.47,0.05,-0.16,0.99,0.01,-0.02,-0.01
47038,0.000000,0.000000,-0.22,23.22,1018.48,0.05,-0.16,0.99,-0.05,0.04,-0.01
47261,0.000000,0.000000,-0.23,23.22,1018.48,0.05,-0.16,0.99,-0.05,-0.02,0.05
47382,0.000000,0.000000,-0.30,23.18,1018.48,0.05,-0.16,0.99,0.07,0.04,-0.13
47498,0.000000,0.000000,-0.26,23.18,1018.48,0.05,-0.16,0.99,0.07,-0.02,0.05
47603,0.000000,0.000000,-0.19,23.18,1018.48,0.05,-0.16,0.99,-0.05,0.10,0.05
47710,0.000000,0.000000,-0.20,23.19,1018.47,0.05,-0.16,0.99,-0.05,-0.02,0.05
47826,0.000000,0.000000,-0.12,23.20,1018.46,0.05,-0.16,0.99,-0.05,-0.08,0.23
47931,0.000000,0.000000,-0.09,23.20,1018.46,0.05,-0.16,1.00,-0.11,-0.02,0.11
48041,0.000000,0.000000,-0.11,23.20,1018.46,0.05,-0.16,0.99,0.01,-0.08,-0.07
48264,0.000000,0.000000,-0.11,23.20,1018.46,0.05,-0.16,0.99,0.01,-0.08,0.11
48385,0.000000,0.000000,-0.25,23.16,1018.48,0.05,-0.16,0.99,0.01,0.04,-0.01
48493,0.000000,0.000000,-0.26,23.15,1018.48,0.05,-0.16,0.99,0.07,0.04,-0.01
48609,0.000000,0.000000,-0.27,23.16,1018.49,0.05,-0.16,1.00,-0.05,0.10,0.05
48713,0.000000,0.000000,-0.26,23.17,1018.48,0.05,-0.16,0.99,-0.05,-0.14,-0.13
48829,0.000000,0.000000,-0.27,23.18,1018.48,0.05,-0.16,0.99,0.13,0.10,-0.01
48938,0.000000,0.000000,-0.22,23.18,1018.47,0.05,-0.16,0.99,0.07,0.04,-0.13
49049,0.000000,0.000000,-0.22,23.18,1018.47,0.05,-0.16,0.99,-0.05,0.04,0.11
49271,0.000000,0.000000,-0.24,23.18,1018.48,0.05,-0.16,0.99,0.01,0.04,0.05
49373,0.000000,0.000000,-0.35,23.13,1018.49,0.05,-0.16,1.00,0.07,0.04,0.11
49478,0.000000,0.000000,-0.29,23.12,1018.48,0.05,-0.16,0.99,-0.11,-0.02,-0.01
49594,0.000000,0.000000,-0.28,23.13,1018.48,0.05,-0.16,0.99,-0.05,-0.08,-0.07
49695,0.000000,0.000000,-0.28,23.13,1018.48,0.05,-0.16,0.99,0.07,-0.08,-0.01
49802,0.000000,0.000000,-0.27,23.13,1018.48,0.05,-0.16,0.99,-0.05,0.04,0.05
49917,0.000000,0.000000,-0.26,23.13,1018.48,0.05,-0.16,1.00,0.07,-0.08,-0.13
50028,0.000000,0.000000,-0.24,23.13,1018.48,0.05,-0.16,0.99,-0.11,0.04,0.11
50276,0.000000,0.000000,-0.23,23.13,1018.48,0.05,-0.16,0.99,0.07,-0.02,-0.13
50397,0.000000,0.000000,-0.36,23.09,1018.49,0.05,-0.16,0.99,0.07,-0.02,0.17
50513,0.000000,0.000000,-0.35,23.08,1018.49,0.05,-0.16,0.99,-0.05,-0.02,-0.01
50618,0.000000,0.000000,-0.36,23.08,1018.49,0.05,-0.16,0.99,0.07,-0.08,0.11
50733,0.000000,0.000000,-0.33,23.09,1018.49,0.05,-0.16,0.99,-0.11,-0.02,-0.07
50838,0.000000,0.000000,-0.32,23.09,1018.49,0.05,-0.16,0.99,0.07,-0.08,0.11
50959,0.000000,0.000000,-0.29,23.09,1018.48,0.05,-0.16,0.99,0.07,0.04,-0.01
51061,0.000000,0.000000,-0.27,23.09,1018.48,0.05,-0.16,0.99,0.01,-0.02,-0.13
51284,0.000000,0.000000,-0.24,23.09,1018.48,0.05,-0.16,0.99,0.07,-0.02,-0.07
51405,0.000000,0.000000,-0.32,23.05,1018.49,0.05,-0.16,0.99,-0.05,-0.02,0.11
51521,0.000000,0.000000,-0.37,23.04,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.07
51626,0.000000,0.000000,-0.36,23.04,1018.49,0.05,-0.16,0.99,0.07,-0.14,0.11
51741,0.000000,0.000000,-0.31,23.04,1018.49,0.05,-0.16,0.99,0.07,-0.02,0.05
51849,0.000000,0.000000,-0.39,23.05,1018.49,0.05,-0.16,0.99,-0.05,0.10,-0.13
51957,0.000000,0.000000,-0.37,23.05,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.01
52064,0.000000,0.000000,-0.29,23.05,1018.48,0.05,-0.16,0.99,0.07,-0.02,0.11
52287,0.000000,0.000000,-0.31,23.05,1018.48,0.05,-0.16,0.99,0.01,0.04,0.17
52408,0.000000,0.000000,-0.35,23.01,1018.49,0.05,-0.16,0.99,0.13,-0.02,-0.01
52524,0.000000,0.000000,-0.41,23.01,1018.49,0.05,-0.16,0.99,0.01,0.04,-0.01
52629,0.000000,0.000000,-0.34,23.01,1018.49,0.05,-0.16,0.99,0.01,-0.02,0.05
52737,0.000000,0.000000,-0.37,23.02,1018.49,0.05,-0.16,0.99,-0.05,-0.02,0.05
52849,0.000000,0.000000,-0.32,23.02,1018.49,0.05,-0.16,0.99,0.07,0.04,0.05
52973,0.000000,0.000000,-0.29,23.02,1018.48,0.05,-0.16,0.99,-0.05,0.04,0.11
53094,0.000000,0.000000,-0.32,23.02,1018.49,0.05,-0.16,0.99,0.07,-0.08,0.05
53294,0.000000,0.000000,-0.31,23.02,1018.49,0.05,-0.16,0.99,0.01,-0.02,-0.13
53416,0.000000,0.000000,-0.38,22.98,1018.49,0.05,-0.16,0.99,0.13,-0.02,0.05
53531,0.000000,0.000000,-0.34,22.97,1018.49,0.05,-0.16,0.99,-0.05,0.04,-0.01
53639,0.000000,0.000000,-0.38,22.98,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.07
53744,0.000000,0.000000,-0.36,22.98,1018.49,0.05,-0.16,0.99,0.01,-0.02,-0.01
53859,0.000000,0.000000,-0.35,22.98,1018.49,0.05,-0.16,0.99,0.07,-0.02,0.05
53970,0.000000,0.000000,-0.29,22.98,1018.48,0.05,-0.16,0.99,0.01,0.04,-0.07
54075,0.000000,0.000000,-0.27,22.98,1018.48,0.05,-0.16,0.99,0.07,-0.02,-0.07
54298,0.000000,0.000000,-0.28,22.98,1018.48,0.05,-0.16,0.99,0.07,-0.02,0.11
54399,0.000000,0.000000,-0.37,22.94,1018.49,0.05,-0.16,0.99,0.01,-0.08,0.05
54504,0.000000,0.000000,-0.36,22.93,1018.49,0.05,-0.16,0.99,0.07,0.16,0.17
54620,0.000000,0.000000,-0.35,22.94,1018.49,0.05,-0.16,0.99,0.01,-0.02,-0.01
54725,0.000000,0.000000,-0.38,22.94,1018.49,0.05,-0.16,0.99,0.01,0.04,0.11
54841,0.000000,0.000000,-0.37,22.95,1018.49,0.05,-0.16,0.99,0.13,0.10,0.05
54952,0.000000,0.000000,-0.39,22.95,1018.49,0.05,-0.16,0.99,0.07,0.04,0.05
55060,0.000000,0.000000,-0.32,22.96,1018.49,0.05,-0.16,0.99,0.13,0.16,-0.07
55308,0.000000,0.000000,-0.31,22.96,1018.49,0.05,-0.16,0.99,0.01,0.04,0.05
55429,0.000000,0.000000,-0.44,22.91,1018.50,0.05,-0.16,0.99,0.07,0.04,-0.01
55545,0.000000,0.000000,-0.38,22.91,1018.49,0.05,-0.16,0.99,0.01,0.04,0.17
55650,0.000000,0.000000,-0.34,22.92,1018.49,0.05,-0.16,0.99,0.01,0.10,0.05
55766,0.000000,0.000000,-0.33,22.92,1018.49,0.05,-0.16,0.99,0.01,-0.08,0.11
55870,0.000000,0.000000,-0.29,22.93,1018.49,0.05,-0.16,0.99,-0.05,0.04,0.11
55972,0.000000,0.000000,-0.30,22.93,1018.48,0.05,-0.16,0.99,0.01,-0.02,-0.07
56076,0.000000,0.000000,-0.31,22.93,1018.48,0.05,-0.16,0.99,0.01,-0.02,0.05
56321,0.000000,0.000000,-0.30,22.93,1018.48,0.05,-0.16,0.99,-0.05,0.04,0.05
56442,0.000000,0.000000,-0.40,22.88,1018.50,0.05,-0.16,0.99,0.01,-0.08,-0.13
56558,0.000000,0.000000,-0.39,22.87,1018.49,0.05,-0.16,0.99,0.13,-0.02,-0.01
56663,0.000000,0.000000,-0.37,22.87,1018.49,0.05,-0.16,0.99,0.01,0.04,-0.01
56779,0.000000,0.000000,-0.41,22.88,1018.49,0.05,-0.16,0.99,0.07,-0.14,-0.07
56886,0.000000,0.000000,-0.32,22.88,1018.48,0.05,-0.16,0.99,0.01,-0.02,0.11
56991,0.000000,0.000000,-0.28,22.88,1018.48,0.05,-0.16,0.99,0.01,0.10,-0.01
57107,0.000000,0.000000,-0.23,22.88,1018.47,0.05,-0.16,0.99,0.07,-0.02,-0.01
57330,0.000000,0.000000,-0.18,22.88,1018.47,0.05,-0.16,0.99,0.13,0.04,-0.01
57451,0.000000,0.000000,-0.33,22.84,1018.49,0.05,-0.16,0.99,0.07,-0.02,0.05
57563,0.000000,0.000000,-0.34,22.83,1018.49,0.05,-0.16,0.99,-0.05,-0.02,-0.01
57667,0.000000,0.000000,-0.32,22.84,1018.49,0.05,-0.16,0.99,-0.05,-0.08,0.05
57775,0.000000,0.000000,-0.35,22.84,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.07
57891,0.000000,0.000000,-0.33,22.84,1018.49,0.05,-0.16,0.99,-0.05,0.04,0.11
58002,0.000000,0.000000,-0.37,22.84,1018.49,0.05,-0.16,1.00,0.01,0.04,0.05
58107,0.000000,0.000000,-0.33,22.84,1018.49,0.05,-0.16,0.99,0.01,-0.08,0.05
58330,0.000000,0.000000,-0.32,22.84,1018.49,0.05,-0.16,0.99,0.01,-0.08,-0.01
58451,0.000000,0.000000,-0.45,22.79,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.13
58567,0.000000,0.000000,-0.42,22.79,1018.50,0.05,-0.16,0.99,0.07,-0.02,0.17
58675,0.000000,0.000000,-0.40,22.79,1018.49,0.05,-0.16,0.99,0.01,-0.02,0.11
58779,0.000000,0.000000,-0.38,22.80,1018.49,0.05,-0.16,0.99,-0.05,0.04,-0.01
58895,0.000000,0.000000,-0.34,22.80,1018.49,0.05,-0.16,0.99,0.07,0.10,-0.01
59002,-36.744537,174.741968,-0.32,22.80,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.19
59115,-36.744537,174.741968,-0.33,22.79,1018.49,0.05,-0.16,1.00,-0.05,-0.08,0.23
59356,-36.744537,174.741968,-0.32,22.79,1018.49,0.05,-0.16,0.99,-0.05,-0.02,0.11
59458,-36.744537,174.741968,-0.39,22.74,1018.50,0.05,-0.16,0.99,-0.05,0.10,-0.07
59569,-36.744537,174.741968,-0.45,22.73,1018.50,0.05,-0.16,0.99,0.01,-0.02,0.17
59679,-36.744537,174.741968,-0.43,22.73,1018.50,0.05,-0.16,1.00,-0.11,0.04,-0.07
59790,-36.744537,174.741968,-0.44,22.73,1018.50,0.05,-0.16,0.99,0.07,-0.02,-0.07
59901,-36.744537,174.741968,-0.42,22.73,1018.50,0.05,-0.16,0.99,0.01,0.10,0.11
60003,-36.744541,174.741967,-0.40,22.74,1018.49,0.05,-0.16,0.99,-0.05,0.10,-0.07
60108,-36.744541,174.741967,-0.36,22.74,1018.49,0.05,-0.16,0.99,0.07,-0.02,-0.07
60366,-36.744541,174.741967,-0.31,22.74,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.01
60477,-36.744541,174.741967,-0.41,22.70,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.13
60599,-36.744541,174.741967,-0.45,22.70,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
60715,-36.744541,174.741967,-0.43,22.71,1018.50,0.05,-0.16,1.00,0.07,-0.02,0.05
60825,-36.744541,174.741967,-0.41,22.72,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.01
60948,-36.744542,174.741966,-0.41,22.72,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.01
61055,-36.744542,174.741966,-0.39,22.72,1018.50,0.05,-0.16,0.99,0.07,-0.02,-0.01
61166,-36.744542,174.741966,-0.40,22.73,1018.50,0.05,-0.16,0.99,0.01,0.16,0.05
61383,-36.744542,174.741966,-0.42,22.73,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.13
61493,-36.744542,174.741966,-0.51,22.68,1018.51,0.05,-0.16,0.99,0.01,-0.02,-0.13
61615,-36.744542,174.741966,-0.51,22.68,1018.51,0.05,-0.16,0.99,0.07,-0.08,-0.01
61731,-36.744542,174.741966,-0.50,22.68,1018.50,0.05,-0.16,0.99,-0.05,-0.02,0.05
61841,-36.744542,174.741966,-0.46,22.69,1018.50,0.05,-0.16,0.99,0.07,0.04,-0.07
61958,-36.744543,174.741966,-0.37,22.70,1018.49,0.05,-0.16,0.99,0.07,-0.08,-0.07
62062,-36.744543,174.741966,-0.37,22.70,1018.49,0.05,-0.16,0.99,0.01,0.04,-0.01
62167,-36.744543,174.741966,-0.37,22.70,1018.49,0.05,-0.16,0.99,0.07,-0.08,0.11
62384,-36.744543,174.741966,-0.32,22.70,1018.49,0.05,-0.16,0.99,0.07,0.04,-0.01
62486,-36.744543,174.741966,-0.43,22.65,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.13
62597,-36.744543,174.741966,-0.42,22.65,1018.50,0.05,-0.16,0.99,-0.05,0.04,-0.07
62704,-36.744543,174.741966,-0.44,22.65,1018.50,0.05,-0.16,0.99,-0.05,-0.08,0.05
62815,-36.744543,174.741966,-0.45,22.66,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.07
62920,-36.744543,174.741966,-0.44,22.66,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
63021,-36.744547,174.741961,-0.42,22.66,1018.50,0.05,-0.16,0.99,0.07,-0.02,-0.07
63142,-36.744547,174.741961,-0.44,22.66,1018.50,0.05,-0.16,0.99,0.07,-0.08,0.11
63392,-36.744547,174.741961,-0.48,22.67,1018.51,0.05,-0.16,0.99,0.01,-0.02,-0.07
63494,-36.744547,174.741961,-0.53,22.62,1018.51,0.05,-0.16,0.99,0.07,-0.08,-0.01
63605,-36.744547,174.741961,-0.55,22.62,1018.51,0.05,-0.16,0.99,0.07,-0.02,0.05
63715,-36.744547,174.741961,-0.55,22.63,1018.51,0.05,-0.16,0.99,0.07,-0.02,0.05
63820,-36.744547,174.741961,-0.46,22.64,1018.50,0.05,-0.16,0.99,0.07,-0.02,0.17
63936,-36.744547,174.741961,-0.46,22.65,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.07
64044,-36.744552,174.741956,-0.39,22.66,1018.50,0.05,-0.16,0.99,-0.05,-0.08,-0.07
64160,-36.744552,174.741956,-0.42,22.66,1018.50,0.05,-0.16,0.99,0.07,-0.02,0.23
64401,-36.744552,174.741956,-0.45,22.66,1018.50,0.05,-0.16,0.99,-0.05,0.04,-0.01
64512,-36.744552,174.741956,-0.50,22.62,1018.51,0.05,-0.16,0.99,-0.05,0.10,-0.01
64633,-36.744552,174.741956,-0.48,22.62,1018.51,0.05,-0.16,0.99,0.07,0.04,-0.07
64749,-36.744552,174.741956,-0.44,22.63,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
64854,-36.744552,174.741956,-0.43,22.64,1018.50,0.05,-0.16,0.99,0.13,0.04,-0.01
64963,-36.744554,174.741952,-0.42,22.64,1018.50,0.05,-0.16,0.99,0.01,0.04,-0.01
65068,-36.744554,174.741952,-0.39,22.64,1018.50,0.05,-0.16,0.99,-0.05,-0.08,-0.07
65179,-36.744554,174.741952,-0.39,22.65,1018.49,0.05,-0.16,0.99,0.01,0.10,-0.01
65418,-36.744554,174.741952,-0.37,22.65,1018.49,0.05,-0.16,1.00,0.01,0.10,0.05
65525,-36.744554,174.741952,-0.45,22.61,1018.50,0.05,-0.16,0.99,0.07,-0.08,-0.07
65632,-36.744554,174.741952,-0.44,22.60,1018.50,0.05,-0.16,0.99,-0.05,-0.02,-0.01
65743,-36.744554,174.741952,-0.46,22.61,1018.50,0.05,-0.16,1.00,-0.05,-0.02,0.11
65851,-36.744554,174.741952,-0.43,22.62,1018.50,0.05,-0.16,1.00,0.01,-0.02,-0.07
65973,-36.744551,174.741948,-0.46,22.63,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.19
66075,-36.744551,174.741948,-0.42,22.63,1018.50,0.05,-0.16,0.99,0.13,-0.02,-0.19
66180,-36.744551,174.741948,-0.41,22.63,1018.50,0.05,-0.16,0.99,0.07,-0.08,0.05
66429,-36.744551,174.741948,-0.42,22.63,1018.50,0.05,-0.16,0.99,0.07,0.04,-0.01
66540,-36.744551,174.741948,-0.43,22.59,1018.50,0.05,-0.16,0.99,0.01,-0.08,-0.13
66662,-36.744551,174.741948,-0.44,22.58,1018.50,0.05,-0.16,0.99,-0.05,-0.08,0.17
66769,-36.744551,174.741948,-0.46,22.59,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.01
66885,-36.744551,174.741948,-0.42,22.60,1018.50,0.05,-0.16,0.99,0.07,-0.02,-0.01
66991,-36.744552,174.741944,-0.39,22.60,1018.49,0.05,-0.16,0.99,0.01,0.04,-0.07
67107,-36.744552,174.741944,-0.42,22.60,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
67218,-36.744552,174.741944,-0.44,22.60,1018.50,0.05,-0.16,0.99,0.01,0.04,0.05
67434,-36.744552,174.741944,-0.45,22.60,1018.50,0.05,-0.16,0.99,0.07,0.04,-0.01
67536,-36.744552,174.741944,-0.48,22.55,1018.51,0.05,-0.16,0.99,0.01,-0.02,0.11
67647,-36.744552,174.741944,-0.55,22.54,1018.51,0.05,-0.16,0.99,0.01,0.04,0.11
67758,-36.744552,174.741944,-0.47,22.54,1018.50,0.05,-0.16,1.00,0.07,-0.02,-0.07
67869,-36.744552,174.741944,-0.46,22.55,1018.50,0.05,-0.16,0.99,0.07,0.04,0.11
67987,-36.744554,174.741941,-0.46,22.55,1018.50,0.05,-0.16,0.99,0.07,-0.08,-0.07
68098,-36.744554,174.741941,-0.49,22.55,1018.51,0.05,-0.16,0.99,0.01,-0.02,0.11
68210,-36.744554,174.741941,-0.45,22.54,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.13
68443,-36.744554,174.741941,-0.44,22.54,1018.50,0.05,-0.16,0.99,0.07,0.10,-0.01
68554,-36.744554,174.741941,-0.49,22.49,1018.51,0.05,-0.16,0.99,0.07,-0.02,-0.07
68661,-36.744554,174.741941,-0.49,22.48,1018.51,0.05,-0.16,0.99,0.01,0.10,-0.07
68768,-36.744554,174.741941,-0.46,22.49,1018.50,0.05,-0.16,0.99,-0.05,0.04,-0.01
68879,-36.744554,174.741941,-0.43,22.49,1018.50,0.05,-0.16,0.99,-0.05,0.04,0.05
68991,-36.744554,174.741941,-0.44,22.50,1018.50,0.05,-0.16,0.99,0.07,0.16,-0.13
69099,-36.744554,174.741941,-0.44,22.50,1018.50,0.05,-0.16,0.99,0.01,-0.08,0.05
69210,-36.744554,174.741941,-0.47,22.50,1018.50,0.05,-0.16,0.99,0.01,-0.02,0.05
69465,-36.744554,174.741941,-0.44,22.50,1018.50,0.05,-0.16,0.99,0.01,-0.02,-0.13
69576,-36.744554,174.741941,-0.51,22.46,1018.51,0.05,-0.16,0.99,-0.05,0.04,0.11
69697,-36.744554,174.741941,-0.51,22.45,1018.51,0.05,-0.16,0.99,0.01,-0.08,0.17
69813,-36.744554,174.741941,-0.45,22.46,1018.50,0.05,-0.16,0.99,0.19,-0.02,-0.01
69921,-36.744554,174.741941,-0.39,22.47,1018.49,0.05,-0.16,0.99,0.01,-0.02,-0.01
70023,-36.744553,174.741939,-0.35,22.47,1018.49,0.05,-0.16,0.99,0.01,-0.02,-0.01
70138,-36.744553,174.741939,-0.32,22.47,1018.49,0.05,-0.16,0.99,0.07,-0.02,0.11
70249,-36.744553,174.741939,-0.35,22.47,1018.49,0.05,-0.16,0.99,0.01,-0.08,0.11
70482,-36.744553,174.741939,-0.34,22.47,1018.49,0.05,-0.16,0.99,0.07,0.10,-0.01
70593,-36.744553,174.741939,-0.45,22.43,1018.50,0.05,-0.16,0.99,-0.05,-0.02,0.05
70715,-36.744553,174.741939,-0.51,22.43,1018.51,0.05,-0.16,0.99,0.01,0.04,0.23
70822,-36.744553,174.741939,-0.47,22.44,1018.51,0.05,-0.16,0.99,0.07,-0.02,-0.01
70940,-36.744555,174.741938,-0.53,22.45,1018.51,0.05,-0.16,0.99,-0.05,0.04,-0.01
71045,-36.744555,174.741938,-0.48,22.45,1018.51,0.05,-0.16,0.99,0.07,-0.02,0.05
71160,-36.744555,174.741938,-0.54,22.46,1018.51,0.05,-0.16,1.00,0.01,0.10,0.17
71271,-36.744555,174.741938,-0.50,22.46,1018.51,0.05,-0.16,0.99,-0.05,0.04,0.11
71488,-36.744555,174.741938,-0.50,22.46,1018.51,0.05,-0.16,0.99,-0.05,0.04,0.17
71590,-36.744555,174.741938,-0.53,22.41,1018.51,0.05,-0.16,0.99,0.01,0.04,0.11
71701,-36.744555,174.741938,-0.55,22.40,1018.51,0.05,-0.16,0.99,-0.05,-0.02,0.11
71813,-36.744555,174.741938,-0.50,22.41,1018.51,0.05,-0.16,0.99,0.01,-0.02,0.05
71921,-36.744555,174.741938,-0.46,22.41,1018.50,0.05,-0.16,0.99,-0.05,0.04,-0.01
72023,-36.744557,174.741937,-0.39,22.42,1018.50,0.05,-0.16,0.99,-0.05,0.04,0.05
72139,-36.744557,174.741937,-0.43,22.42,1018.50,0.05,-0.16,0.99,-0.05,-0.02,0.05
72246,-36.744557,174.741937,-0.39,22.42,1018.50,0.05,-0.16,0.99,-0.05,-0.08,-0.07
72507,-36.744557,174.741937,-0.41,22.43,1018.50,0.05,-0.16,0.99,0.01,-0.02,0.17
72618,-36.744557,174.741937,-0.47,22.38,1018.50,0.05,-0.16,0.99,0.07,-0.08,0.11
72740,-36.744557,174.741937,-0.48,22.37,1018.51,0.05,-0.16,0.99,0.01,0.04,0.05
72855,-36.744557,174.741937,-0.49,22.38,1018.51,0.05,-0.16,0.99,0.13,0.04,-0.01
72966,-36.744559,174.741936,-0.49,22.38,1018.51,0.05,-0.16,0.99,-0.05,0.04,-0.07
73068,-36.744559,174.741936,-0.54,22.39,1018.51,0.05,-0.16,0.99,0.13,-0.02,-0.07
73175,-36.744559,174.741936,-0.53,22.39,1018.51,0.05,-0.16,0.99,-0.05,0.10,-0.07
73291,-36.744559,174.741936,-0.52,22.40,1018.51,0.05,-0.16,0.99,0.01,0.04,-0.01
73530,-36.744559,174.741936,-0.54,22.40,1018.51,0.05,-0.16,0.99,-0.05,-0.02,-0.07
73641,-36.744559,174.741936,-0.61,22.35,1018.52,0.05,-0.16,0.99,0.07,-0.02,-0.01
73763,-36.744559,174.741936,-0.59,22.35,1018.52,0.05,-0.16,0.99,-0.05,-0.02,0.05
73878,-36.744559,174.741936,-0.54,22.36,1018.51,0.05,-0.16,0.99,0.01,-0.08,0.11
73983,-36.744559,174.741938,-0.52,22.36,1018.51,0.05,-0.16,0.99,-0.05,-0.02,0.05
74094,-36.744559,174.741938,-0.46,22.37,1018.51,0.05,-0.16,0.99,0.01,-0.02,0.05
74205,-36.744559,174.741938,-0.44,22.37,1018.50,0.05,-0.16,0.99,0.07,-0.08,0.11
